NIC;CLIENTE;DOMICILIO_SUMINISTRO;LOCALIDAD;DEPARTAMENTO;COD_POSTAL;REF_DIRECCION;NRO_FACTURA;F_VCTO_FAC;F_LECT_ANT;F_LECT_ACT;PERIODO;TARIFA;IMPORTE_NETO;IMPORTE_IVA;IMPORTE_TOTAL;COBRADO;CSMO_FACT;CSMO_FACT_PUNTA;CSMO_FACT_VALLE;CSMO_FACT_LLANO;POT_CONTRATADA;POT_DEMANDADA;POT_FACT_PUNTA;POT_FACT_VALLE;POT_FACT_LLANO;COS_FI;BAJO_FACTOR_POTENCIA;EXCESO_POTENCIA
3015971;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7802  T2;FRAY LUIS BELTRAN;MAIPU;5531;;1745312;25/03/2024;01/02/2024;01/03/2024; 032024;T2 Esp;1271334,07;343260,20;1649158,00;Si;0;1429;1168;7295;0;0;36;23;42;0,91;0,00;0,00
3015971;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7802  T2;FRAY LUIS BELTRAN;MAIPU;5531;;1784062;27/05/2024;01/04/2024;01/05/2024; 052024;T2 Esp;3171824,05;856392,49;4403464,00;Si;0;1101;1018;4233;0;0;20;15;23;0,89;0,00;0,00
3015971;LA AGRICOLA S.A. ,-;LAS MARGARITAS 7802  T2;FRAY LUIS BELTRAN;MAIPU;5531;;2122088;17/11/2025;01/10/2025;01/11/2025; 112025;T2 B MT/BT;11386915,21;3074467,11;15735094,00;Si;0;3019;3088;9316;250;65;65;64;81;0,90;0,00;0,00
3023425;LA AGRICOLA S.A. ,-;LAS MARGARITAS 0 KM. 7,5 ;FRAY LUIS BELTRAN;MAIPU;5531;LA AGRICOLA S.A. - RUTA PROV. 33;927630;27/01/2020;01/12/2019;01/01/2020; 012020;T2 RA  BT;50516,88;13639,56;68983,00;Si;0;4653;8112;0;75;0;36;37;0;0,80;3440,00;0,00
3023425;LA AGRICOLA S.A. ,-;LAS MARGARITAS 0 KM. 7,5 ;FRAY LUIS BELTRAN;MAIPU;5531;LA AGRICOLA S.A. - RUTA PROV. 33;943290;27/02/2020;01/01/2020;01/02/2020; 022020;T2 RA  BT;31985,25;8636,02;43896,00;Si;0;2553;4104;0;75;0;23;23;0;0,74;3895,80;0,00
3023425;LA AGRICOLA S.A. ,-;LAS MARGARITAS 0 KM. 7,5 ;FRAY LUIS BELTRAN;MAIPU;5531;LA AGRICOLA S.A. - RUTA PROV. 33;957116;26/03/2020;01/02/2020;01/03/2020; 032020;T2 RA  BT;39544,13;10676,92;53892,00;Si;0;3462;6000;0;75;0;25;25;0;0,79;2840,15;0,00
3023425;LA AGRICOLA S.A. ,-;LAS MARGARITAS 0 KM. 7,5 ;FRAY LUIS BELTRAN;MAIPU;5531;LA AGRICOLA S.A. - RUTA PROV. 33;971533;30/04/2020;01/03/2020;01/04/2020; 042020;T2 RA  BT;38175,14;10307,29;52162,00;Si;0;3348;5871;0;75;0;26;26;0;0,80;2287,60;0,00
3023425;LA AGRICOLA S.A. ,-;LAS MARGARITAS 0 KM. 7,5 ;FRAY LUIS BELTRAN;MAIPU;5531;LA AGRICOLA S.A. - RUTA PROV. 33;986482;29/05/2020;01/04/2020;01/05/2020; 052020;T2 RA  BT;30557,55;8250,54;41860,00;Si;0;2808;4698;0;75;0;12;12;0;0,85;0,00;0,00
3023425;LA AGRICOLA S.A. ,-;LAS MARGARITAS 0 KM. 7,5 ;FRAY LUIS BELTRAN;MAIPU;5531;LA AGRICOLA S.A. - RUTA PROV. 33;1000164;26/06/2020;01/05/2020;01/06/2020; 062020;T2 RA  BT;31543,54;8516,76;43083,00;Si;0;2904;4926;0;75;0;11;12;0;0,93;0,00;0,00
3023425;LA AGRICOLA S.A. ,-;LAS MARGARITAS 0 KM. 7,5 ;FRAY LUIS BELTRAN;MAIPU;5531;LA AGRICOLA S.A. - RUTA PROV. 33;1015286;30/07/2020;01/06/2020;01/07/2020; 072020;T2 RA  BT;33402,40;9018,65;45623,00;Si;0;2967;5538;0;75;0;23;25;0;0,93;0,00;0,00
3023425;LA AGRICOLA S.A. ,-;LAS MARGARITAS 0 KM. 7,5 ;FRAY LUIS BELTRAN;MAIPU;5531;LA AGRICOLA S.A. - RUTA PROV. 33;1028943;28/08/2020;01/07/2020;01/08/2020; 082020;T2 RA  BT;36580,41;9876,71;49962,00;Si;0;3288;6255;0;75;0;25;26;0;0,93;0,00;0,00
3023425;LA AGRICOLA S.A. ,-;LAS MARGARITAS 0 KM. 7,5 ;FRAY LUIS BELTRAN;MAIPU;5531;LA AGRICOLA S.A. - RUTA PROV. 33;1043465;28/09/2020;01/08/2020;01/09/2020; 092020;T2 RA  BT;42352,40;11435,15;60031,00;Si;0;4287;6915;0;75;0;37;38;0;0,88;0,00;0,00
3023425;LA AGRICOLA S.A. ,-;LAS MARGARITAS 0 KM. 7,5 ;FRAY LUIS BELTRAN;MAIPU;5531;LA AGRICOLA S.A. - RUTA PROV. 33;1055724;26/10/2020;01/09/2020;01/10/2020; 102020;T2 RA  BT;40190,34;10851,39;56079,00;Si;0;4083;6405;0;75;0;36;35;0;0,90;0,00;0,00
3023425;LA AGRICOLA S.A. ,-;LAS MARGARITAS 0 KM. 7,5 ;FRAY LUIS BELTRAN;MAIPU;5531;LA AGRICOLA S.A. - RUTA PROV. 33;1071031;27/11/2020;01/10/2020;01/11/2020; 112020;T2 RA  BT;50762,19;13705,79;70383,00;Si;0;5217;8688;0;75;0;39;40;0;0,85;0,00;0,00
3023425;LA AGRICOLA S.A. ,-;LAS MARGARITAS 0 KM. 7,5 ;FRAY LUIS BELTRAN;MAIPU;5531;LA AGRICOLA S.A. - RUTA PROV. 33;1083397;28/12/2020;01/11/2020;01/12/2020; 122020;T2 RA  BT;42856,03;11571,13;59820,00;Si;0;4359;6996;0;75;0;27;27;0;0,87;0,00;0,00
3023425;LA AGRICOLA S.A. ,-;LAS MARGARITAS 0 KM. 7,5 ;FRAY LUIS BELTRAN;MAIPU;5531;LA AGRICOLA S.A. - RUTA PROV. 33;1107298;22/02/2021;01/12/2020;01/01/2021; 012021;T2 RA  BT;30001,73;8100,47;41722,00;Si;0;3147;5544;0;15;0;25;25;0;0,91;0,00;804,08
3023425;LA AGRICOLA S.A. ,-;LAS MARGARITAS 0 KM. 7,5 ;FRAY LUIS BELTRAN;MAIPU;5531;LA AGRICOLA S.A. - RUTA PROV. 33;1127075;26/03/2021;01/02/2021;01/03/2021; 032021;T2 RA  BT;37411,25;10101,04;51630,00;Si;0;3381;5535;0;15;0;35;36;0;0,88;0,00;2975,62
3023425;LA AGRICOLA S.A. ,-;LAS MARGARITAS 0 KM. 7,5 ;FRAY LUIS BELTRAN;MAIPU;5531;LA AGRICOLA S.A. - RUTA PROV. 33;1140611;26/04/2021;01/03/2021;01/04/2021; 042021;T2 RA  BT;37063,39;10007,12;51160,00;Si;0;3327;5517;0;15;0;24;24;0;0,92;0,00;2975,62
